,timestamp,v,c,t,soc
0,1733404148009,4.18,1208.108108108108,27.97022737768896,99.97792200094831
1,1733404149010,4.18,1208.108108108108,27.97022737768896,99.95584400189664
2,1733404150010,4.18,1208.108108108108,27.97022737768896,99.93376600284495
3,1733404151010,4.18,1181.081081081081,27.97022737768896,99.91218191876087
4,1733404152011,4.18,1181.081081081081,27.97022737768896,99.89059783467678
5,1733404153011,4.14,1181.081081081081,27.97022737768896,99.8690137505927
6,1733404154011,4.14,1181.081081081081,27.97022737768896,99.84742966650862
7,1733404155011,4.14,2235.135135135135,27.97022737768896,99.80658289868816
8,1733404156011,4.14,2235.135135135135,27.97022737768896,99.76573613086771
9,1733404157011,4.14,2262.162162162162,27.97022737768896,99.72439544807966
10,1733404158011,4.14,2262.162162162162,27.97022737768896,99.6830547652916
11,1733404159012,4.14,2262.162162162162,27.882469722295696,99.64171408250355
12,1733404160012,4.14,2262.162162162162,27.97022737768896,99.60037339971551
13,1733404161012,4.14,2262.162162162162,27.882469722295696,99.55903271692745
14,1733404162013,4.14,2262.162162162162,27.97022737768896,99.5176920341394
15,1733404163013,4.1,2262.162162162162,27.97022737768896,99.47635135135135
16,1733404164013,4.1,2262.162162162162,27.882469722295696,99.4350106685633
17,1733404165012,4.1,2289.189189189189,27.882469722295696,99.39317607080766
18,1733404166013,4.1,2289.189189189189,27.882469722295696,99.351341473052
19,1733404167013,4.1,2262.162162162162,27.882469722295696,99.31000079026394
20,1733404168014,4.1,2262.162162162162,27.882469722295696,99.2686601074759
21,1733404169014,4.1,2262.162162162162,27.882469722295696,99.22731942468785
22,1733404170015,4.1,2262.162162162162,27.882469722295696,99.18597874189979
23,1733404171015,4.1,2262.162162162162,27.882469722295696,99.14463805911174
24,1733404172016,4.1,2262.162162162162,27.882469722295696,99.1032973763237
25,1733404173016,4.07,2262.162162162162,27.882469722295696,99.06195669353563
26,1733404174016,4.07,2262.162162162162,27.882469722295696,99.02061601074759
27,1733404175016,4.07,2262.162162162162,27.882469722295696,98.97927532795954
28,1733404176017,4.07,2262.162162162162,27.882469722295696,98.93793464517148
29,1733404177017,4.07,2262.162162162162,27.97022737768896,98.89659396238343
30,1733404178018,4.07,2262.162162162162,27.882469722295696,98.85525327959539
31,1733404179018,4.07,2262.162162162162,27.882469722295696,98.81391259680733
32,1733404180018,4.07,2262.162162162162,27.882469722295696,98.77257191401928
33,1733404181018,4.07,2262.162162162162,27.97022737768896,98.73123123123123
34,1733404182020,4.07,2262.162162162162,27.882469722295696,98.68989054844317
35,1733404183020,4.069999999999999,2262.162162162162,27.97022737768896,98.64854986565513
36,1733404184020,4.069999999999999,2262.162162162162,27.882469722295696,98.60720918286708
37,1733404185019,4.069999999999999,2262.162162162162,27.882469722295696,98.56586850007903
38,1733404186020,4.069999999999999,2262.162162162162,27.97022737768896,98.52452781729097
39,1733404187020,4.069999999999999,2262.162162162162,27.882469722295696,98.48318713450293
40,1733404188020,4.069999999999999,2262.162162162162,27.882469722295696,98.44184645171487
41,1733404189020,4.069999999999999,2235.135135135135,27.97022737768896,98.40099968389443
42,1733404190020,4.069999999999999,2235.135135135135,27.882469722295696,98.36015291607397
43,1733404191020,4.069999999999999,2235.135135135135,27.97022737768896,98.31930614825352
44,1733404192021,4.069999999999999,2235.135135135135,27.882469722295696,98.27845938043306
45,1733404193021,4.06,2235.135135135135,27.882469722295696,98.23761261261261
46,1733404194022,4.06,2235.135135135135,27.882469722295696,98.19676584479217
47,1733404195022,4.06,2235.135135135135,27.97022737768896,98.15591907697171
48,1733404196022,4.06,2235.135135135135,27.882469722295696,98.11507230915126
