,timestamp,v,c,t,soc
0,1734129932837,4.13,1018.918918918919,27.882469722295696,99.987586270481
1,1734129933838,4.13,1018.918918918919,27.79509722760571,99.97517254096202
2,1734129934837,4.13,1018.918918918919,27.79509722760571,99.96275881144302
3,1734129935843,4.13,1018.918918918919,27.79509722760571,99.95034508192403
4,1734129936840,4.13,1018.918918918919,27.79509722760571,99.93793135240503
5,1734129937841,4.13,2100.0,27.79509722760571,99.9123465570834
6,1734129938842,4.13,2100.0,27.79509722760571,99.88676176176176
7,1734129939843,4.13,2127.027027027027,27.79509722760571,99.86084768979507
8,1734129940843,4.13,2127.027027027027,27.79509722760571,99.83493361782836
9,1734129941844,4.13,2154.054054054054,27.79509722760571,99.80869026921658
10,1734129942844,4.13,2154.054054054054,27.79509722760571,99.78244692060481
11,1734129943845,4.09,2154.054054054054,27.79509722760571,99.75620357199304
12,1734129944846,4.09,2154.054054054054,27.79509722760571,99.72996022338127
13,1734129945847,4.09,2154.054054054054,27.79509722760571,99.70371687476951
14,1734129946846,4.09,2154.054054054054,27.79509722760571,99.67747352615774
15,1734129947848,4.09,2154.054054054054,27.79509722760571,99.65123017754597
16,1734129948848,4.09,2154.054054054054,27.79509722760571,99.6249868289342
17,1734129949847,4.09,2154.054054054054,27.79509722760571,99.59874348032243
18,1734129950848,4.09,2181.0810810810813,27.79509722760571,99.5721708550656
19,1734129951848,4.09,2181.0810810810813,27.79509722760571,99.54559822980876
20,1734129952848,4.09,2181.0810810810813,27.79509722760571,99.51902560455191
21,1734129953850,4.06,2181.0810810810813,27.79509722760571,99.49245297929508
22,1734129954849,4.06,2181.0810810810813,27.79509722760571,99.46588035403825
23,1734129955850,4.06,2154.054054054054,27.79509722760571,99.43963700542648
24,1734129956851,4.06,2154.054054054054,27.79509722760571,99.4133936568147
25,1734129957851,4.06,2154.054054054054,27.79509722760571,99.38715030820293
26,1734129958850,4.06,2154.054054054054,27.79509722760571,99.36090695959118
27,1734129959852,4.06,2154.054054054054,27.79509722760571,99.3346636109794
28,1734129960851,4.06,2181.0810810810813,27.79509722760571,99.30809098572256
29,1734129961852,4.06,2181.0810810810813,27.79509722760571,99.28151836046572
30,1734129962851,4.06,2181.0810810810813,27.79509722760571,99.25494573520889
31,1734129963851,4.04,2181.0810810810813,27.882469722295696,99.22837310995206
32,1734129964852,4.04,2181.0810810810813,27.882469722295696,99.20180048469523
33,1734129965853,4.04,2181.0810810810813,27.882469722295696,99.17522785943838
34,1734129966855,4.04,2154.054054054054,27.882469722295696,99.14898451082662
35,1734129967856,4.04,2181.0810810810813,27.882469722295696,99.12241188556978
36,1734129968857,4.04,2181.0810810810813,27.882469722295696,99.09583926031294
37,1734129969857,4.04,2181.0810810810813,27.882469722295696,99.06926663505611
38,1734129970857,4.04,2181.0810810810813,27.882469722295696,99.04269400979928
39,1734129971858,4.04,2181.0810810810813,27.882469722295696,99.01612138454244
40,1734129972857,4.04,2154.054054054054,27.882469722295696,98.98987803593067
41,1734129973858,4.01,2154.054054054054,27.97022737768896,98.9636346873189
42,1734129974858,4.01,2154.054054054054,27.97022737768896,98.93739133870713
43,1734129975859,4.01,2154.054054054054,27.882469722295696,98.91114799009536
44,1734129976858,4.01,2154.054054054054,27.882469722295696,98.88490464148359
45,1734129977858,4.01,2154.054054054054,27.97022737768896,98.85866129287182
