,timestamp,v,c,t,soc
0,1734519118883,4.2,451.35135135135135,29.7153046100251,99.99385414826591
1,1734519119882,4.2,451.35135135135135,29.619573403948948,99.98770829653182
2,1734519120887,4.2,451.35135135135135,29.619573403948948,99.98156244479775
3,1734519121886,4.2,451.35135135135135,29.619573403948948,99.97541659306366
4,1734519122888,4.2,451.35135135135135,29.619573403948948,99.96927074132957
5,1734519123888,4.19,2154.054054054054,29.619573403948948,99.93993993993993
6,1734519124888,4.19,2154.054054054054,29.619573403948948,99.91060913855031
7,1734519125888,4.19,2154.054054054054,29.619573403948948,99.8812783371607
8,1734519126888,4.19,2154.054054054054,29.619573403948948,99.85194753577106
9,1734519127890,4.19,2181.0810810810813,29.619573403948948,99.82224871930754
10,1734519128890,4.19,2181.0810810810813,29.619573403948948,99.79254990284402
11,1734519129889,4.19,2154.054054054054,29.619573403948948,99.7632191014544
12,1734519130894,4.19,2154.054054054054,29.619573403948948,99.73388830006478
13,1734519131894,4.19,2181.0810810810813,29.619573403948948,99.70418948360125
14,1734519132895,4.19,2181.0810810810813,29.619573403948948,99.67449066713773
15,1734519133895,4.15,2208.1081081081084,29.52429547280883,99.6444238356003
16,1734519134898,4.15,2181.0810810810813,29.52429547280883,99.61472501913678
17,1734519135898,4.15,2181.0810810810813,29.52429547280883,99.58502620267326
18,1734519136898,4.15,2181.0810810810813,29.52429547280883,99.55532738620974
19,1734519137899,4.15,2181.0810810810813,29.52429547280883,99.52562856974622
20,1734519138899,4.15,2181.0810810810813,29.52429547280883,99.4959297532827
21,1734519139899,4.15,2181.0810810810813,29.52429547280883,99.46623093681917
22,1734519140901,4.15,2181.0810810810813,29.52429547280883,99.43653212035565
23,1734519141899,4.15,2181.0810810810813,29.52429547280883,99.40683330389213
24,1734519142902,4.15,2181.0810810810813,29.52429547280883,99.3771344874286
25,1734519143902,4.13,2181.0810810810813,29.52429547280883,99.34743567096508
26,1734519144901,4.13,2181.0810810810813,29.52429547280883,99.31773685450156
27,1734519145902,4.13,2181.0810810810813,29.52429547280883,99.28803803803804
28,1734519146903,4.13,2181.0810810810813,29.52429547280883,99.25833922157452
29,1734519147903,4.13,2181.0810810810813,29.52429547280883,99.228640405111
30,1734519148903,4.13,2181.0810810810813,29.429466807118672,99.19894158864747
31,1734519149904,4.13,2181.0810810810813,29.52429547280883,99.16924277218395
32,1734519150904,4.13,2181.0810810810813,29.429466807118672,99.13954395572043
33,1734519151904,4.13,2181.0810810810813,29.429466807118672,99.1098451392569
34,1734519152906,4.13,2181.0810810810813,29.429466807118672,99.08014632279338
35,1734519153904,4.12,2181.0810810810813,29.429466807118672,99.05044750632986
36,1734519154909,4.12,2181.0810810810813,29.52429547280883,99.02074868986634
37,1734519155909,4.12,2181.0810810810813,29.52429547280883,98.99104987340282
38,1734519156910,4.12,2181.0810810810813,29.429466807118672,98.9613510569393
39,1734519157910,4.12,2154.054054054054,29.52429547280883,98.93202025554967
40,1734519158910,4.12,2154.054054054054,29.429466807118672,98.90268945416004
41,1734519159910,4.12,2181.0810810810813,29.429466807118672,98.87299063769652
42,1734519160911,4.12,2181.0810810810813,29.429466807118672,98.843291821233
43,1734519161910,4.12,2181.0810810810813,29.429466807118672,98.81359300476947
44,1734519162912,4.12,2181.0810810810813,29.52429547280883,98.78389418830595
45,1734519163912,4.1,2181.0810810810813,29.52429547280883,98.75419537184243
46,1734519164912,4.1,2181.0810810810813,29.429466807118672,98.7244965553789
47,1734519165912,4.1,2181.0810810810813,29.429466807118672,98.69479773891538
48,1734519166915,4.1,2181.0810810810813,29.52429547280883,98.66509892245186
49,1734519167912,4.1,2154.054054054054,29.52429547280883,98.63576812106224
50,1734519168913,4.1,2154.054054054054,29.429466807118672,98.60643731967261
51,1734519169914,4.1,2181.0810810810813,29.429466807118672,98.57673850320909
52,1734519170916,4.1,2154.054054054054,29.52429547280883,98.54740770181947
53,1734519171916,4.1,2154.054054054054,29.52429547280883,98.51807690042985
54,1734519172916,4.1,2181.0810810810813,29.52429547280883,98.48837808396632
55,1734519173916,4.1,2181.0810810810813,29.429466807118672,98.4586792675028
56,1734519174918,4.1,2181.0810810810813,29.52429547280883,98.42898045103928
57,1734519175918,4.1,2181.0810810810813,29.52429547280883,98.39928163457576
58,1734519176918,4.1,2181.0810810810813,29.52429547280883,98.36958281811224
59,1734519177918,4.1,2181.0810810810813,29.52429547280883,98.33988400164871
60,1734519178920,4.1,2181.0810810810813,29.52429547280883,98.31018518518519
61,1734519179920,4.1,2181.0810810810813,29.52429547280883,98.28048636872167
62,1734519180920,4.1,2181.0810810810813,29.52429547280883,98.25078755225815
63,1734519181919,4.1,2181.0810810810813,29.52429547280883,98.22108873579462
64,1734519182919,4.1,2181.0810810810813,29.52429547280883,98.1913899193311
65,1734519183920,4.08,2181.0810810810813,29.52429547280883,98.16169110286758
66,1734519184923,4.08,2181.0810810810813,29.52429547280883,98.13199228640406
67,1734519185922,4.08,2154.054054054054,29.52429547280883,98.10266148501442
68,1734519186923,4.08,2154.054054054054,29.52429547280883,98.0733306836248
69,1734519187923,4.08,2181.0810810810813,29.52429547280883,98.04363186716128
70,1734519188924,4.08,2181.0810810810813,29.52429547280883,98.01393305069776
71,1734519189925,4.08,2181.0810810810813,29.52429547280883,97.98423423423424
72,1734519190925,4.08,2181.0810810810813,29.52429547280883,97.95453541777071
73,1734519191925,4.08,2208.1081081081084,29.619573403948948,97.92446858623329
74,1734519192927,4.08,2208.1081081081084,29.52429547280883,97.89440175469588
75,1734519193927,4.06,2208.1081081081084,29.619573403948948,97.86433492315845
76,1734519194929,4.06,2208.1081081081084,29.619573403948948,97.83426809162103
77,1734519195928,4.06,2154.054054054054,29.619573403948948,97.80493729023141
78,1734519196929,4.06,2154.054054054054,29.619573403948948,97.77560648884179
79,1734519197929,4.06,2181.0810810810813,29.619573403948948,97.74590767237827
80,1734519198930,4.06,2181.0810810810813,29.619573403948948,97.71620885591474
81,1734519199930,4.06,2181.0810810810813,29.619573403948948,97.68651003945122
82,1734519200930,4.06,2181.0810810810813,29.619573403948948,97.6568112229877
83,1734519201930,4.06,2181.0810810810813,29.619573403948948,97.62711240652418
84,1734519202934,4.06,2181.0810810810813,29.619573403948948,97.59741359006065
85,1734519203930,4.06,2181.0810810810813,29.619573403948948,97.56771477359712
86,1734519204931,4.06,2181.0810810810813,29.619573403948948,97.53801595713361
87,1734519205932,4.06,2181.0810810810813,29.619573403948948,97.50831714067007
88,1734519206933,4.06,2181.0810810810813,29.619573403948948,97.47861832420655
89,1734519207933,4.06,2154.054054054054,29.619573403948948,97.44928752281693
90,1734519208933,4.06,2154.054054054054,29.619573403948948,97.41995672142731
91,1734519209933,4.06,2181.0810810810813,29.619573403948948,97.39025790496379
92,1734519210937,4.06,2181.0810810810813,29.619573403948948,97.36055908850027
93,1734519211936,4.06,2181.0810810810813,29.619573403948948,97.33086027203674
94,1734519212938,4.06,2181.0810810810813,29.619573403948948,97.30116145557322
95,1734519213938,4.06,2181.0810810810813,29.619573403948948,97.2714626391097
96,1734519214939,4.06,2181.0810810810813,29.619573403948948,97.24176382264618
97,1734519215940,4.06,2154.054054054054,29.619573403948948,97.21243302125654
98,1734519216941,4.06,2154.054054054054,29.619573403948948,97.18310221986692
99,1734519217941,4.06,2154.054054054054,29.619573403948948,97.15377141847729
100,1734519218943,4.06,2181.0810810810813,29.619573403948948,97.12407260201377
101,1734519219944,4.06,2181.0810810810813,29.619573403948948,97.09437378555025
102,1734519220945,4.06,2181.0810810810813,29.7153046100251,97.06467496908672
103,1734519221944,4.06,2181.0810810810813,29.7153046100251,97.0349761526232
104,1734519222946,4.06,2181.0810810810813,29.7153046100251,97.00527733615968
105,1734519223947,4.06,2181.0810810810813,29.7153046100251,96.97557851969616
106,1734519224948,4.06,2154.054054054054,29.7153046100251,96.94624771830654
107,1734519225948,4.06,2154.054054054054,29.81149315316526,96.91691691691692
108,1734519226949,4.06,2181.0810810810813,29.81149315316526,96.8872181004534
109,1734519227949,4.06,2181.0810810810813,29.7153046100251,96.85751928398987
110,1734519228950,4.06,2181.0810810810813,29.81149315316526,96.82782046752635
111,1734519229950,4.06,2181.0810810810813,29.81149315316526,96.79812165106283
112,1734519230950,4.06,2181.0810810810813,29.81149315316526,96.7684228345993
113,1734519231950,4.06,2181.0810810810813,29.81149315316526,96.73872401813578
114,1734519232951,4.06,2154.054054054054,29.81149315316526,96.70939321674615
115,1734519233952,4.05,2154.054054054054,29.90814314905288,96.68006241535653
116,1734519234951,4.05,2154.054054054054,29.90814314905288,96.6507316139669
117,1734519235954,4.05,2154.054054054054,29.90814314905288,96.62140081257728
118,1734519236952,4.05,2154.054054054054,29.90814314905288,96.59207001118766
119,1734519237953,4.05,2181.0810810810813,29.90814314905288,96.56237119472414
120,1734519238955,4.05,2181.0810810810813,29.90814314905288,96.53267237826061
121,1734519239955,4.05,2181.0810810810813,29.90814314905288,96.50297356179709
122,1734519240956,4.05,2181.0810810810813,29.90814314905288,96.47327474533357
123,1734519241956,4.05,2181.0810810810813,29.90814314905288,96.44357592887005
124,1734519242958,4.05,2181.0810810810813,29.90814314905288,96.41387711240652
125,1734519243959,4.04,2154.054054054054,29.90814314905288,96.38454631101689
126,1734519244960,4.04,2154.054054054054,29.90814314905288,96.35521550962727
127,1734519245961,4.04,2154.054054054054,29.90814314905288,96.32588470823764
128,1734519246961,4.04,2181.0810810810813,30.005258767861164,96.29618589177412
129,1734519247961,4.04,2181.0810810810813,29.90814314905288,96.2664870753106
130,1734519248967,4.04,2154.054054054054,30.005258767861164,96.23715627392097
131,1734519249964,4.04,2154.054054054054,29.90814314905288,96.20782547253134
132,1734519250965,4.04,2154.054054054054,30.005258767861164,96.17849467114172
133,1734519251965,4.04,2154.054054054054,30.005258767861164,96.1491638697521
134,1734519252965,4.04,2181.0810810810813,30.005258767861164,96.11946505328858
135,1734519253966,4.04,2181.0810810810813,30.005258767861164,96.08976623682506
136,1734519254965,4.04,2181.0810810810813,30.005258767861164,96.06006742036153
137,1734519255966,4.04,2154.054054054054,30.005258767861164,96.0307366189719
138,1734519256970,4.04,2154.054054054054,30.10284423520642,96.00140581758228
139,1734519257969,4.04,2154.054054054054,30.005258767861164,95.97207501619265
140,1734519258970,4.04,2154.054054054054,30.005258767861164,95.94274421480303
141,1734519259970,4.04,2154.054054054054,30.005258767861164,95.91341341341341
142,1734519260970,4.04,2154.054054054054,30.005258767861164,95.88408261202378
143,1734519261971,4.04,2154.054054054054,30.005258767861164,95.85475181063416
144,1734519262970,4.04,2154.054054054054,30.005258767861164,95.82542100924452
145,1734519263970,4.03,2154.054054054054,30.005258767861164,95.7960902078549
146,1734519264971,4.03,2181.0810810810813,30.10284423520642,95.76639139139138
147,1734519265971,4.03,2181.0810810810813,30.10284423520642,95.73669257492786
148,1734519266971,4.03,2154.054054054054,30.10284423520642,95.70736177353824
149,1734519267971,4.03,2154.054054054054,30.10284423520642,95.6780309721486
150,1734519268972,4.03,2154.054054054054,30.10284423520642,95.64870017075899
151,1734519269973,4.03,2154.054054054054,30.10284423520642,95.61936936936935
152,1734519270974,4.03,2154.054054054054,30.10284423520642,95.59003856797973
153,1734519271975,4.03,2154.054054054054,30.10284423520642,95.56070776659011
154,1734519272976,4.03,2154.054054054054,30.10284423520642,95.53137696520048
155,1734519273976,4.03,2154.054054054054,30.20090383312356,95.50204616381086
156,1734519274976,4.03,2154.054054054054,30.20090383312356,95.47271536242123
157,1734519275977,4.03,2154.054054054054,30.20090383312356,95.4433845610316
158,1734519276978,4.03,2181.0810810810813,30.20090383312356,95.41368574456808
159,1734519277978,4.03,2181.0810810810813,30.20090383312356,95.38398692810456
160,1734519278979,4.03,2154.054054054054,30.20090383312356,95.35465612671493
161,1734519279981,4.03,2154.054054054054,30.20090383312356,95.32532532532531
162,1734519280978,4.03,2154.054054054054,30.20090383312356,95.29599452393569
163,1734519281979,4.03,2154.054054054054,30.20090383312356,95.26666372254606
164,1734519282979,4.03,2154.054054054054,30.20090383312356,95.23733292115644
165,1734519283979,4.02,2154.054054054054,30.20090383312356,95.2080021197668
166,1734519284980,4.02,2154.054054054054,30.20090383312356,95.17867131837718
167,1734519285979,4.02,2100.0,30.20090383312356,95.15007654713536
168,1734519286979,4.02,2100.0,30.20090383312356,95.12148177589353
169,1734519287980,4.02,2154.054054054054,30.20090383312356,95.0921509745039
170,1734519288980,4.02,2154.054054054054,30.29944190106187,95.06282017311428
171,1734519289980,4.02,2154.054054054054,30.20090383312356,95.03348937172464
172,1734519290981,4.02,2154.054054054054,30.29944190106187,95.00415857033502
173,1734519291979,4.02,2154.054054054054,30.20090383312356,94.9748277689454
174,1734519292980,4.02,2154.054054054054,30.29944190106187,94.94549696755577
